Date1,Date2,Time,UserPhone,UserName,MessageBody,MediaType,MediaLink,QuotedMessage,QuotedMessageDate,QuotedMessageTime
,1/23/2020,15:07:21,removed,Adrian Veidt, nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,1/23/2020,15:08:08,removed,Adrian Veidt, elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,x,1/23/2020,15:06:41
,1/23/2020,15:08:43,removed,Adrian Veidt, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur,,,,,
,1/23/2020,15:08:56,removed,Jonathan Osterman, adipiscing elit,,,,,
,1/23/2020,15:09:03,removed,Jonathan Osterman, aliquam ullamcorper nulla nec,,,,,
,1/23/2020,15:09:10,removed,Adrian Veidt, porta pharetra,,,,,
,1/23/2020,15:10:19,removed,Jonathan Osterman, nunc elit sollicitudin nisl,,,,,
,1/23/2020,15:10:28,removed,Adrian Veidt, gravida,,,,,
,1/23/2020,15:10:34,removed,Adrian Veidt, pulvinar,,,,,
,1/23/2020,15:10:45,removed,Jonathan Osterman, purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,x,1/23/2020,15:07:21
,1/23/2020,15:10:58,removed,Jonathan Osterman, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida,,,,,
,1/23/2020,15:11:13,removed,Thor Odinson, pulvinar purus sapien quis enim lorem,,,,,
,1/23/2020,15:11:20,removed,Adrian Veidt, haha ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar,,,,,
,1/23/2020,15:11:26,removed,Thor Odinson, purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta,,,,,
,1/23/2020,15:11:50,removed,Adrian Veidt, hahah,,,,,
,1/23/2020,15:12:05,removed,Jonathan Osterman, Hahah,,,,,
,1/23/2020,15:12:10,removed,Thor Odinson, pharetra nunc elit sollicitudin,,,,,
,1/23/2020,15:12:33,removed,Jonathan Osterman, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta,,,,,
,1/23/2020,15:12:37,removed,Adrian Veidt, pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,1/23/2020,15:12:48,removed,Jonathan Osterman, Hahaha porta pharetra nunc,,,x,1/23/2020,15:12:37
,1/23/2020,15:13:11,removed,Jonathan Osterman, elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor,,,,,
,1/23/2020,15:13:12,removed,Thor Odinson, sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,1/23/2020,15:13:36,removed,Jonathan Osterman, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,x,1/23/2020,15:13:12
,1/23/2020,15:13:48,removed,Jonathan Osterman, sapien quis enim lorem ipsum,,,,,
,1/23/2020,15:13:51,removed,Thor Odinson, dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla,,,,,
,1/23/2020,15:13:55,removed,Thor Odinson, nec porta,,,x,1/23/2020,15:13:36
,1/23/2020,15:14:42,removed,Adrian Veidt, pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing,,,x,1/23/2020,15:12:48
,1/23/2020,15:15:23,removed,Jonathan Osterman, elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,,,
,1/23/2020,15:15:49,removed,Jonathan Osterman, sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,1/23/2020,15:16:35,removed,Jonathan Osterman, aliquam ullamcorper nulla nec porta pharetra,,,,,
,1/23/2020,15:17:32,removed,Adrian Veidt, nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,1/23/2020,15:46:33,removed,Clark Kent, elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,1/23/2020,15:46:44,removed,Clark Kent, quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,1/23/2020,15:51:41,removed,Adrian Veidt, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,,,
,1/23/2020,15:53:11,removed,Clark Kent, sapien quis enim,,,,,
,1/23/2020,15:53:25,removed,Clark Kent, lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,1/23/2020,15:57:45,removed,Adrian Veidt, aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl,,,,,
,1/23/2020,15:58:41,removed,Peter Parker, gravida pulvinar purus sapien quis enim,,,,,
,1/23/2020,15:59:32,removed,Adrian Veidt, lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,1/23/2020,16:00:20,removed,Adrian Veidt, quis enim lorem ipsum dolor sit,,,,,
,1/23/2020,16:00:42,removed,Thor Odinson, amet consectetur adipiscing elit aliquam,,,,,
,1/23/2020,16:00:52,removed,Jonathan Osterman, ullamcorper nulla nec,,,x,1/23/2020,15:58:41
,1/23/2020,16:02:06,removed,Thor Odinson, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,x,1/23/2020,15:13:48
,1/23/2020,16:02:22,removed,Peter Parker, ullamcorper nulla nec porta,,,,,
,1/23/2020,16:02:35,removed,Peter Parker, pharetra nunc,,,x,1/23/2020,16:00:52
,1/23/2020,16:03:30,removed,Adrian Veidt, elit,,,,,
,1/23/2020,16:03:46,removed,Clark Kent, sollicitudin nisl,,,,,
,1/23/2020,16:03:51,removed,Adrian Veidt, gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur,,,,,
,1/23/2020,16:04:07,removed,Clark Kent, adipiscing elit,,,,,
,1/23/2020,16:04:20,removed,Clark Kent, aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,1/23/2020,16:04:31,removed,Clark Kent, elit sollicitudin nisl gravida pulvinar purus sapien quis,,,,,
,1/23/2020,16:04:32,removed,Peter Parker, enim lorem,,,x,1/23/2020,16:04:07
,1/23/2020,16:10:59,removed,Reed Richards, ipsum dolor sit,,,x,1/23/2020,16:04:31
,1/23/2020,16:14:34,removed,Lois Lane, amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,x,1/23/2020,15:58:41
,1/23/2020,16:51:03,removed,Jonathan Osterman, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,1/23/2020,16:51:12,removed,Jonathan Osterman, dolor sit amet consectetur adipiscing elit aliquam,,,,,
,1/23/2020,16:51:24,removed,Peter Parker, ullamcorper,,,,,
,1/23/2020,16:51:38,removed,Peter Parker, nulla,,,,,
,1/23/2020,16:51:43,removed,Jonathan Osterman, nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,1/23/2020,16:52:14,removed,Jonathan Osterman, quis,,,,,
,1/23/2020,16:55:12,removed,Peter Parker, enim lorem ipsum dolor sit amet,,,,,
,1/23/2020,16:55:29,removed,Jonathan Osterman, consectetur adipiscing elit aliquam ullamcorper nulla,,,,,
,1/23/2020,16:55:35,removed,Jonathan Osterman, nec porta pharetra,,,,,
,1/23/2020,16:55:57,removed,Bruce Wayne, nunc,,,,,
,1/23/2020,16:56:14,removed,Reed Richards, elit sollicitudin nisl gravida pulvinar purus sapien,,,x,1/23/2020,16:51:03
,1/23/2020,16:59:07,removed,Wade Wilson, quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,1/23/2020,17:07:48,removed,Thor Odinson, nulla,,,,,
,1/23/2020,17:08:11,removed,Thor Odinson, nec porta pharetra nunc elit,,,,,
,1/23/2020,18:34:32,removed,Raven Darkholme, sollicitudin,recorded audio,x.opus,,,
,1/23/2020,18:36:28,removed,Clark Kent, nisl,recorded audio,x.opus,,,
,1/23/2020,18:37:15,removed,Thor Odinson, gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur,,,,,
,1/23/2020,20:38:08,removed,Lex Luthor, adipiscing elit aliquam ullamcorper nulla,,,x,1/23/2020,16:51:03
,1/23/2020,20:38:45,removed,Lex Luthor, nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,1/23/2020,20:44:11,removed,Peter Parker, quis enim lorem ipsum dolor,,,x,1/23/2020,18:36:28
,1/23/2020,21:38:40,removed,Bruce Wayne, sit amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,1/23/2020,21:42:17,removed,Raven Darkholme, nulla nec porta pharetra nunc elit sollicitudin nisl,,,x,1/23/2020,21:38:40
,1/23/2020,21:42:39,removed,Raven Darkholme, gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur,,,,,
,1/23/2020,21:47:18,removed,Thor Odinson, adipiscing elit aliquam ullamcorper nulla nec porta,,,x,1/23/2020,21:38:40
,1/23/2020,22:09:11,removed,Reed Richards, Lol,,,,,
1/28/2020,1/28/2020,15:13:13,removed,Peter Parker, pharetra,,,,,
,1/28/2020,15:15:25,removed,Peter Parker, nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,1/28/2020,15:29:49,removed,Jonathan Osterman, dolor sit amet consectetur adipiscing,,,,,
,1/28/2020,15:50:26,removed,Thor Odinson, elit aliquam ullamcorper nulla nec,,,,,
,1/28/2020,16:09:48,removed,Jonathan Osterman, Hahah,,,,,
,1/28/2020,16:10:00,removed,Jonathan Osterman, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,,,
,1/28/2020,16:40:17,removed,Clark Kent, sapien quis enim,,,,,
,1/28/2020,16:44:47,removed,Wade Wilson, lorem,,,x,1/28/2020,16:40:17
,1/28/2020,16:45:40,removed,Jonathan Osterman, ipsum,,,,,
,1/28/2020,16:45:50,removed,Adrian Veidt, dolor sit amet consectetur,,,,,
,1/28/2020,16:45:52,removed,Wade Wilson, adipiscing,,,,,
,1/28/2020,16:45:54,removed,Wade Wilson, elit,,,x,1/28/2020,16:45:50
,1/28/2020,16:46:00,removed,Wade Wilson, aliquam ullamcorper nulla,,,,,
,1/28/2020,16:46:04,removed,Wade Wilson, nec,,,,,
,1/28/2020,16:46:08,removed,Adrian Veidt, porta pharetra nunc elit sollicitudin nisl gravida pulvinar,,,,,
,1/28/2020,16:46:25,removed,Wade Wilson, purus,,,x,1/28/2020,16:46:08
,1/28/2020,16:46:33,removed,Bruce Wayne, sapien quis enim lorem ipsum,,,x,1/28/2020,16:46:08
,1/28/2020,16:47:09,removed,Lois Lane, dolor sit,,,x,1/28/2020,16:46:08
,1/28/2020,16:47:24,removed,Adrian Veidt, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,1/28/2020,16:47:34,removed,Thor Odinson, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar,,,,,
,1/28/2020,16:47:51,removed,Adrian Veidt, purus sapien quis,,,x,1/28/2020,16:46:33
,1/28/2020,16:48:15,removed,Raven Darkholme, enim lorem,,,x,1/28/2020,16:40:17
,1/28/2020,16:50:54,removed,Bruce Wayne, ipsum dolor sit amet consectetur,,,x,1/28/2020,16:46:33
,1/28/2020,16:51:08,removed,Bruce Wayne, adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,1/28/2020,16:51:17,removed,Bruce Wayne, elit sollicitudin nisl gravida pulvinar purus sapien quis,,,,,
,1/28/2020,16:51:53,removed,Thor Odinson, enim lorem,,,x,1/28/2020,16:48:15
,1/28/2020,16:54:49,removed,Reed Richards, ipsum dolor sit,,,,,
,1/28/2020,16:55:20,removed,Reed Richards, amet consectetur,,,,,
,1/28/2020,17:09:17,removed,Clark Kent, adipiscing,,,x,1/28/2020,16:46:08
,1/28/2020,17:11:38,removed,Clark Kent, elit,,,x,1/28/2020,16:55:20
,1/28/2020,17:12:20,removed,Clark Kent, aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,1/28/2020,17:12:43,removed,Raven Darkholme, elit sollicitudin nisl gravida,,,x,1/28/2020,16:55:20
,1/28/2020,17:12:47,removed,Raven Darkholme, pulvinar purus sapien,,,,,
,1/28/2020,17:12:58,removed,Raven Darkholme, Hahahaha,,,x,1/28/2020,17:12:20
,1/28/2020,17:13:00,removed,Clark Kent, quis enim lorem ipsum,,,,,
,1/28/2020,17:13:15,removed,Raven Darkholme, dolor sit amet consectetur,,,x,1/28/2020,17:13:00
,1/28/2020,17:13:29,removed,Raven Darkholme, adipiscing elit aliquam ullamcorper nulla nec,,,,,
,1/28/2020,17:13:47,removed,Reed Richards, porta pharetra nunc elit sollicitudin,,,,,
,1/28/2020,17:13:50,removed,Clark Kent, nisl gravida,,,,,
,1/28/2020,17:13:57,removed,Reed Richards, pulvinar,,,,,
,1/28/2020,17:14:11,removed,Clark Kent, purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,1/28/2020,17:14:31,removed,Lois Lane, Lol aliquam ullamcorper,,,x,1/28/2020,17:13:29
,1/28/2020,17:14:45,removed,Clark Kent, nulla nec porta,,,,,
,1/28/2020,17:15:12,removed,Wade Wilson, pharetra nunc elit sollicitudin nisl gravida pulvinar,,,,,
,1/28/2020,17:15:14,removed,Clark Kent, purus,recorded audio,x.opus,,,
,1/28/2020,17:15:50,removed,Reed Richards, sapien quis,,,x,1/28/2020,17:15:14
,1/28/2020,17:15:47,removed,Wade Wilson, Lol enim lorem ipsum dolor sit amet consectetur,,,x,1/28/2020,17:14:11
,1/28/2020,17:17:56,removed,Clark Kent, Hahaha,,,,,
,1/28/2020,17:18:08,removed,Clark Kent, adipiscing elit,,,,,
,1/28/2020,17:18:26,removed,Clark Kent, aliquam,recorded audio,x.opus,,,
,1/28/2020,17:19:06,removed,Raven Darkholme, ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis,,,x,1/28/2020,17:13:47
,1/28/2020,17:20:35,removed,Raven Darkholme, enim lorem,,,x,1/28/2020,17:15:14
,1/28/2020,17:21:06,removed,Raven Darkholme, ipsum dolor sit amet consectetur,,,,,
,1/28/2020,17:21:11,removed,Raven Darkholme, adipiscing elit aliquam ullamcorper,,,,,
,1/28/2020,17:21:17,removed,Clark Kent, nulla nec porta pharetra nunc elit,,,,,
,1/28/2020,17:21:38,removed,Clark Kent, sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum,,,,,
,1/28/2020,17:21:48,removed,Clark Kent, dolor sit amet consectetur adipiscing,,,,,
,1/28/2020,17:22:09,removed,Clark Kent, elit aliquam ullamcorper nulla nec,,,,,
,1/28/2020,17:23:38,removed,Jonathan Osterman, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien,,,,,
,1/28/2020,17:24:09,removed,Clark Kent, quis enim lorem ipsum dolor sit amet,,,,,
,1/28/2020,17:24:26,removed,Clark Kent, consectetur adipiscing elit,,,,,
,1/28/2020,18:54:36,removed,Thor Odinson, aliquam,,,,,
1/29/2020,1/29/2020,13:41:20,removed,Clark Kent, ullamcorper nulla nec,image,x.jpeg,,,
,1/29/2020,13:45:40,removed,Thor Odinson, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem,,,,,
,1/29/2020,13:49:58,removed,Oswald Cobblepot, Lol. ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec,,,,,
,1/29/2020,13:51:10,removed,Wade Wilson, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim,,,,,
,1/29/2020,13:51:15,removed,Wade Wilson, Lol lorem,,,,,
,1/29/2020,13:51:50,removed,Thor Odinson, ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,1/29/2020,13:52:32,removed,Wade Wilson, ullamcorper nulla,,,,,
,1/29/2020,13:53:06,removed,Oswald Cobblepot, nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem,,,,,
,1/29/2020,13:53:48,removed,Wade Wilson, ipsum dolor sit amet consectetur,,,,,
,1/29/2020,13:54:04,removed,Thor Odinson, Lol,,,,,
,1/29/2020,13:54:13,removed,Wade Wilson, adipiscing elit aliquam ullamcorper nulla nec porta pharetra,,,,,
,1/29/2020,13:54:20,removed,Thor Odinson, nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim,,,x,1/29/2020,13:53:48
,1/29/2020,13:54:42,removed,Wade Wilson, lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,1/29/2020,13:55:06,removed,Wade Wilson, elit aliquam ullamcorper nulla nec porta pharetra nunc,,,,,
,1/29/2020,13:55:07,removed,Oswald Cobblepot, Haha. elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,1/29/2020,13:55:30,removed,Wade Wilson, elit aliquam ullamcorper nulla nec porta,,,x,1/29/2020,13:55:07
,1/29/2020,14:29:11,removed,Raven Darkholme, pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem,,,x,1/29/2020,13:55:30
,1/29/2020,14:29:23,removed,Raven Darkholme, ipsum dolor sit amet consectetur,,,,,
,1/29/2020,14:45:30,removed,Wade Wilson, adipiscing elit aliquam ullamcorper nulla nec,,,x,1/29/2020,14:29:11
,1/29/2020,14:45:37,removed,Wade Wilson, porta pharetra nunc elit,,,x,1/29/2020,14:29:23
,1/29/2020,14:45:50,removed,Wade Wilson, sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit,,,,,
,1/29/2020,14:46:06,removed,Wade Wilson, amet consectetur adipiscing elit aliquam ullamcorper,,,,,
,1/29/2020,14:47:39,removed,Wade Wilson, nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,,,
,1/29/2020,14:48:53,removed,Raven Darkholme, sapien quis enim lorem ipsum,,,,,
,1/29/2020,14:49:04,removed,Raven Darkholme, dolor sit amet,,,,,
,1/29/2020,14:49:10,removed,Wade Wilson, consectetur,,,x,1/29/2020,14:48:53
,1/29/2020,14:49:23,removed,Wade Wilson, adipiscing elit aliquam ullamcorper nulla nec porta,,,,,
,1/29/2020,14:49:28,removed,Wade Wilson, pharetra nunc elit sollicitudin,,,,,
,1/29/2020,14:49:52,removed,Wade Wilson, nisl gravida pulvinar purus sapien quis enim lorem,,,,,
,1/29/2020,14:53:58,removed,Raven Darkholme, ipsum,recorded audio,x.opus,,,
,1/29/2020,14:54:39,removed,Wade Wilson, Hahaha dolor sit,,,,,
,1/29/2020,14:54:50,removed,Wade Wilson, amet consectetur adipiscing elit aliquam ullamcorper nulla,,,,,
,1/29/2020,14:55:01,removed,Wade Wilson, nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar,,,,,
,1/29/2020,14:55:13,removed,Wade Wilson, purus sapien quis enim lorem ipsum dolor sit amet,,,,,
,1/29/2020,14:55:23,removed,Raven Darkholme, consectetur,recorded audio,x.opus,,,
,1/29/2020,14:55:23,removed,Wade Wilson, adipiscing elit aliquam ullamcorper nulla nec porta,,,,,
,1/29/2020,14:55:50,removed,Wade Wilson, pharetra nunc elit,,,x,1/29/2020,14:55:23
,1/29/2020,14:56:09,removed,Raven Darkholme, sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit,,,x,1/29/2020,14:55:23
,1/29/2020,14:57:40,removed,Wade Wilson, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,1/29/2020,14:57:49,removed,Wade Wilson, ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,1/29/2020,14:59:07,removed,Raven Darkholme, nisl,,,,,
,1/29/2020,14:59:17,removed,Raven Darkholme, gravida pulvinar purus,,,,,
,1/29/2020,14:59:21,removed,Wade Wilson, sapien quis,,,,,
,1/29/2020,14:59:33,removed,Wade Wilson, enim lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,1/29/2020,15:08:56,removed,Raven Darkholme, Hahah elit aliquam ullamcorper,,,x,1/29/2020,14:59:33
,1/29/2020,15:09:03,removed,Raven Darkholme, nulla nec,,,,,
,1/29/2020,15:10:33,removed,Wade Wilson, porta pharetra nunc elit sollicitudin nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,1/29/2020,15:12:49,removed,Raven Darkholme, Hahaha nisl gravida pulvinar,,,,,
,1/29/2020,15:13:23,removed,Wade Wilson, Lol,,,,,
,1/29/2020,15:13:31,removed,Wade Wilson, purus sapien quis enim,,,,,
,1/29/2020,15:13:53,removed,Raven Darkholme, lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,1/29/2020,15:14:08,removed,Raven Darkholme, elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,,,
,1/29/2020,15:14:12,removed,Wade Wilson, sollicitudin nisl gravida,,,,,
,1/29/2020,15:14:16,removed,Wade Wilson, pulvinar,,,x,1/29/2020,15:14:08
,1/29/2020,15:14:20,removed,Raven Darkholme, Hahahaha,,,,,
,1/29/2020,15:14:24,removed,Wade Wilson, purus sapien quis enim,,,,,
,1/29/2020,15:14:26,removed,Raven Darkholme, lorem ipsum dolor,,,,,
,1/29/2020,15:14:44,removed,Raven Darkholme, sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin,,,,,
,1/29/2020,15:14:56,removed,Wade Wilson, nisl gravida pulvinar purus sapien,,,x,1/29/2020,15:14:44
,1/29/2020,15:15:07,removed,Raven Darkholme, quis enim lorem,,,,,
,1/29/2020,15:15:15,removed,Wade Wilson, ipsum dolor sit amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit,,,,,
,1/29/2020,15:21:20,removed,Thor Odinson, sollicitudin,GIF,x.gif,x,1/29/2020,15:10:33
,1/29/2020,15:22:29,removed,Wade Wilson, Hahaha nisl gravida pulvinar purus sapien quis,,,,,
,1/29/2020,17:21:19,removed,Raven Darkholme, enim,,,,,
,1/29/2020,21:27:02,removed,Clark Kent, lorem ipsum,,,x,1/29/2020,17:21:19
1/30/2020,1/30/2020,13:30:05,removed,Peter Parker, dolor,,,,,
,1/30/2020,13:30:10,removed,Peter Parker, sit amet,,,,,
,1/30/2020,14:37:37,removed,Lois Lane, consectetur adipiscing elit aliquam ullamcorper nulla nec porta,,,,,
,1/30/2020,19:16:29,removed,Thor Odinson, pharetra,recorded audio,x.opus,,,
,1/30/2020,19:17:43,removed,Jonathan Osterman, nunc elit sollicitudin,,,,,
,1/30/2020,19:18:16,removed,Jonathan Osterman, nisl,,,,,
,1/30/2020,19:18:46,removed,Peter Parker, gravida pulvinar purus sapien quis,,,,,
,1/30/2020,19:19:22,removed,Peter Parker, enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,1/30/2020,19:19:42,removed,Thor Odinson, ullamcorper nulla nec porta pharetra nunc elit,,,,,
,1/30/2020,19:19:51,removed,Thor Odinson, sollicitudin nisl gravida pulvinar purus sapien quis LOL,,,,,
,1/30/2020,19:20:31,removed,Peter Parker, haha enim lorem ipsum dolor sit amet consectetur adipiscing,,,,,
,1/30/2020,19:24:33,removed,Thor Odinson, Lmao elit,video,x.mp4,,,
,1/30/2020,19:24:36,removed,Bruce Wayne, aliquam,recorded audio,x.opus,,,
,1/30/2020,19:29:54,removed,Jonathan Osterman, ullamcorper,recorded audio,x.opus,,,
,1/30/2020,19:30:01,removed,Raven Darkholme, nulla nec porta,,,x,1/30/2020,19:24:36
,1/30/2020,19:31:19,removed,Jonathan Osterman, pharetra,,,,,
,1/30/2020,19:31:25,removed,Jonathan Osterman, nunc,,,,,
,1/30/2020,19:32:35,removed,Jonathan Osterman, elit sollicitudin nisl gravida,,,,,
,1/30/2020,19:32:36,removed,Jonathan Osterman, pulvinar,,,,,
,1/30/2020,19:32:48,removed,Thor Odinson, purus sapien quis enim lorem ipsum dolor sit amet,,,,,
,1/30/2020,19:33:10,removed,Jonathan Osterman, consectetur adipiscing elit aliquam ullamcorper nulla nec porta,,,,,
,1/30/2020,19:38:18,removed,Bruce Wayne, pharetra nunc elit sollicitudin nisl gravida pulvinar purus,,,,,
,1/30/2020,19:38:22,removed,Raven Darkholme, Hahaha sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,1/30/2020,19:38:27,removed,Bruce Wayne, ullamcorper nulla nec porta pharetra nunc elit,,,x,1/30/2020,19:38:18
,1/30/2020,19:38:36,removed,Raven Darkholme, sollicitudin,recorded audio,x.opus,,,
,1/30/2020,19:40:58,removed,Jonathan Osterman, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit,,,,,
,1/30/2020,19:41:27,removed,Jonathan Osterman, amet consectetur adipiscing elit aliquam ullamcorper nulla nec porta pharetra nunc elit sollicitudin nisl,,,,,
2/1/2020,2/1/2020,9:57:38,removed,Bruce Wayne, gravida pulvinar purus sapien quis enim,,,,,
,2/1/2020,9:58:36,removed,Bruce Wayne, lorem ipsum dolor sit amet consectetur adipiscing elit,,,,,
,2/1/2020,10:43:34,removed,Clark Kent, aliquam ullamcorper nulla nec porta pharetra,,,,,
,2/1/2020,10:43:42,removed,Clark Kent, nunc elit sollicitudin,,,,,
2/2/2020,2/2/2020,10:38:11,removed,Oswald Cobblepot, nisl gravida pulvinar,image,x.jpeg,,,
,2/2/2020,10:55:44,removed,Thor Odinson, purus sapien quis,,,,,
,2/2/2020,20:22:02,removed,Thor Odinson, enim lorem ipsum dolor sit,,,,,
,2/2/2020,20:22:16,removed,Thor Odinson, amet consectetur adipiscing elit,,,,,
,2/2/2020,20:23:55,removed,Lex Luthor, aliquam ullamcorper nulla nec,,,,,
,2/2/2020,20:24:37,removed,Lois Lane, porta pharetra nunc elit sollicitudin,,,x,2/2/2020,20:22:02
,2/2/2020,20:25:25,removed,Thor Odinson, nisl gravida pulvinar purus sapien quis enim lorem ipsum dolor sit amet consectetur adipiscing elit aliquam,,,,,
,2/2/2020,20:26:43,removed,Peter Parker, Haha ullamcorper,,,,,
,2/2/2020,20:28:38,removed,Bruce Wayne, nulla nec porta pharetra nunc elit sollicitudin nisl,GIF,x.gif,,,
,2/2/2020,21:14:50,removed,Lex Luthor, gravida pulvinar purus sapien quis enim lorem ipsum dolor sit,,,,,
,2/2/2020,21:15:29,removed,Lex Luthor, amet consectetur adipiscing elit,,,,,
2/3/2020,2/3/2020,14:45:00,removed,Thor Odinson, aliquam ullamcorper,image,x.jpeg,,,
,2/3/2020,18:33:54,removed,Raven Darkholme, nulla nec porta pharetra nunc,image,x.jpeg,,,
